,Dataset name,n,m,Solution value,Time,isCorrect
99,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m4_s7282.gml,100,384,314,0.03954815864562988,True
100,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m2_s6356.gml,100,196,149,0.005319833755493164,True
101,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m8_s5620.gml,800,6336,5801,0.9439783096313477,True
102,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m8_s5909.gml,800,6336,5808,1.2561898231506348,True
103,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m32_s1562.gml,800,24576,23635,12.80866551399231,True
104,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m8_s6083.gml,200,1536,1366,0.11930990219116211,True
105,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m3_s1192.gml,100,291,232,0.00894021987915039,True
106,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m2_s9890.gml,100,196,152,0.005678653717041016,True
107,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m16_s4704.gml,800,12544,11840,3.0918312072753906,True
108,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m4_s6804.gml,200,784,664,0.04069399833679199,True
109,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m4_s9979.gml,400,1584,1356,0.11082744598388672,True
110,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m12_s3894.gml,400,4656,4297,0.7261569499969482,True
111,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m24_s8841.gml,600,13824,13129,5.216995000839233,True
112,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m2_s2797.gml,200,396,304,0.016488075256347656,True
113,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m24_s1598.gml,600,13824,13141,3.7197611331939697,True
114,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m16_s1582.gml,800,12544,11860,3.606532335281372,True
115,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m30_s7918.gml,1000,29100,28027,15.319925546646118,True
116,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n800_m24_s7892.gml,800,18624,17803,8.668858289718628,True
117,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m16_s2944.gml,400,6144,5745,1.6439766883850098,True
118,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m3_s8400.gml,100,291,238,0.03232598304748535,True
119,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m4_s4537.gml,400,1584,1357,0.1872572898864746,True
